Region,"Town / Township","Quarter / Village Tract","Postal Code"
"Tanintharyi Region","Bokpyin Township","AhTwinBokPyin Village Tract",1408202
"Tanintharyi Region","Bokpyin Township","ChaungKaShet (a) HtaungKhaMet Village Tract",1408203
"Tanintharyi Region","Bokpyin Township","NoetNgwar Village Tract",1408204
"Tanintharyi Region","Bokpyin Township","AhLenMan Village Tract",1408205
"Tanintharyi Region","Bokpyin Township","SaTein Village Tract",1408206
"Tanintharyi Region","Bokpyin Township","YaeNganGyi Village Tract",1408207
"Tanintharyi Region","Bokpyin Township","BonKhun Village Tract",1408208
"Tanintharyi Region","Bokpyin Township","HtaungSonMaHet (‌a) ChaungKaTon Village Tract",1408209
"Tanintharyi Region","Bokpyin Township","ShweGeNyo Village Tract",1408210
"Tanintharyi Region","Bokpyin Township","MaNoeYone Village Tract",1408211
"Tanintharyi Region","Bokpyin Township","KawtBut Village Tract",1408212
"Tanintharyi Region","Bokpyin Township","HtaungYaik Village Tract",1408213
"Tanintharyi Region","Bokpyin Township","ChaungKaHpet Village Tract",1408214
"Tanintharyi Region","Bokpyin Township","HtaungNgarThaing (a) KyaukTan Village Tract",1408215
"Tanintharyi Region","Bokpyin Township","BanGaLar Village Tract",1408216
"Tanintharyi Region","Bokpyin Township","MaThay Village Tract",1408217
"Tanintharyi Region","Bokpyin Township","HanKaPyu Village Tract",1408218
"Tanintharyi Region","Bokpyin Township","KawtBaMar Village Tract",1408219
"Tanintharyi Region","Kawthoung Township","Pu Lo Ton Tone Village Tract",1409200
"Tanintharyi Region","Kawthoung Township","Zar Det Gyi Kyun Village Tract",1409201
"Tanintharyi Region","Kawthoung Township","Se Maing Village Tract",1409202
"Tanintharyi Region","Kawthoung Township","Khun Hnit Maing/Shwe Pyi Soe Village Tract",1409203
"Tanintharyi Region","Kawthoung Township","Ban Ka Chun Village Tract",1409204
"Tanintharyi Region","Kawthoung Township","Ma Li Wan Village Tract",1409205
"Tanintharyi Region","Kawthoung Township","Chan Hpan Village Tract",1409206
"Tanintharyi Region","Kawthoung Township","Aw Gyi Village Tract",1409207
"Tanintharyi Region","Kawthoung Township","Su Nge Bar Laing Village Tract",1409208
"Tanintharyi Region","Kawthoung Township","Mar Ran Village Tract",1409209
"Tanintharyi Region","Kawthoung Township","Hton Pa Ri Village Tract",1409210
"Tanintharyi Region","Kawthoung Township","Hpawt Thoke Village Tract",1409211
"Tanintharyi Region","Kawthoung Township","Nar Li Chan Village Tract",1409212
"Tanintharyi Region","Kawthoung Township","Par San Village Tract",1409213
"Tanintharyi Region","Kawthoung Township","Lone Hpaw Village Tract",1409214
"Tanintharyi Region","Kawthoung Township","Khi Ka Hpwaing Village Tract",1409215
"Tanintharyi Region","Kawthoung Township","Pa Ret Khwa Village Tract",1409216
"Tanintharyi Region","Kawthoung Township","Pa Ret Saing Village Tract",1409217
"Tanintharyi Region","Kyunsu Township","Kywe Kha Yan Village Tract",1410200
"Tanintharyi Region","Kyunsu Township","Ka Bin Village Tract",1410201
"Tanintharyi Region","Kyunsu Township","Kaw Zar Yar Village Tract",1410202
